# Description
# 
# generation date:       12-Sep-2022
# source data file name: "Fiorano_GoogleEarth_edges_no_kerbs"
#! x0     =  -0.00391887
#! y0     =   0.00357526
#! z0     =   0.00000000
#! theta0 =   0.80065324
# Finish line coordinates
#! FinishLineLatitude  =        44.53443004802746
#! FinishLineLongitude =         10.8576092454251
#! FinishLineAltitude  =                      189
x_mid_line	y_mid_line	dir_mid_line	abscissa	curvature	width_L	width_R	elevation	banking	slope	upsilon	torsion
36.2316966044539938707203	37.3175796094191483120994	0.798911869121312623320819	52.0130277301495098640771	-0.000130262253317235074953975	4.10107658126578833446274	3.91735340985095614740885	0	0	0	0	0
39.0231147407745595501183	40.1839366098675299099341	0.798364883840179340168675	56.014029862738524911947	-0.000143157160447211680978294	4.10621652867978337297927	3.91568901092337418035072	0	0	0	0	0
41.8161591165477801723682	43.0487089789955774676855	0.797782112836144086109869	60.0150319953327056055059	-0.000148587528110196841635987	4.11202706465479472797142	3.91327163206733308342677	0	0	0	0	0
44.6108837841499124010625	45.9118421652865436044522	0.797198406941151183069394	64.0160341278822500044043	-0.000142866860402639364374319	4.11873399957765151668809	3.90979981781678409546998	0	0	0	0	0
47.407230719750309333449	48.7733909566971561844184	0.796654092054387197308074	68.0170362604944926943062	-0.000129018276202598773574198	4.12634867413948924763645	3.90510305354944486921909	0	0	0	0	0
50.2050476768037725605609	51.6335024985928612295538	0.796173492673780902606495	72.0180383931477194892068	-0.00011112728407505431411223	4.13472874322673877856005	3.89908691207252289245844	0	0	0	0	0
53.0041328413576877665037	54.4923729203054776348836	0.795768384305295062297603	76.0190405258183119485693	-9.13539449827287231269829e-05	4.14367136796418300548339	3.89174515853503688589399	0	0	0	0	0
55.8042607681065518931973	57.3502220275053815612409	0.795444617563241918034578	80.0200426584937929419539	-7.05087412131970715355872e-05	4.15308941093060557392391	3.88319971925597329232005	0	0	0	0	0
58.6051925520696030957879	60.2072833029159966145016	0.795206498278881346308822	84.0210447911696007849969	-4.85621607926855019762326e-05	4.16304028871002795852974	3.87370437241959342244968	0	0	0	0	0
61.4066761218974761504796	63.0638035364517079983671	0.795059390420455924797238	88.0220469238460339056473	-2.50210973494765496788917e-05	4.17392044345688617568157	3.86353967248613283658187	0	0	0	0	0
64.2084410210542841923598	65.9200478383637005208584	0.795011040127920232123415	92.0230490565258776314295	8.06414309758992388863506e-07	4.18610838602738777325385	3.85302334171728455558537	0	0	0	0	0
67.0101907293362870632336	68.776307041001103925737	0.795072027973822037516527	96.0240511892130967908088	2.96417357542233068847404e-05	4.19930330260228235061959	3.84256384379019833019697	0	0	0	0	0
69.8115945150104266758717	71.6329055164791128618162	0.795255673044241717661862	100.02505332191171305567	6.21308730518111329479275e-05	4.21271792230036545845451	3.8325692475559303140642	0	0	0	0	0
72.6122800320092380843562	74.4902081889500351508104	0.795577612646556575626278	104.026055454625165452853	9.88168751042260462861752e-05	4.22545686226374694882679	3.82337148103763047046755	0	0	0	0	0
75.411827093911739439136	77.3486262844986498521394	0.796055405482446576392874	108.027057587329522903019	0.00013922299421915859630669	4.23665386373217156545934	3.81518157655531320315845	0	0	0	0	0
78.2097585873773226694539	80.2086257328934948418464	0.796714083333320721713733	112.02805972012443191943	0.000190775386008449775090273	4.24554225734771684130919	3.80810730013807408056437	0	0	0	0	0
81.0055054482451026842682	83.0707606954904491658453	0.797584275140479248555891	116.029061852758104578243	0.000244444294283321309890072	4.25113282896288335876989	3.8023750286247071095147	0	0	0	0	0
83.7984622433590402579284	85.9356182594841158106647	0.798659546900874817154659	120.030063985295768702599	0.000292938935647415522357806	4.25245772599169935546115	3.79835904211570873911796	0	0	0	0	0
86.5880691837609788308328	88.8037376904195951965448	0.799917817259938934704167	124.031066117857008634928	0.000335743574853137477249226	4.24884928632279113003278	3.79693139709606342080406	0	0	0	0	0
89.3738234278123684362072	91.6755992205180945120446	0.801342813075900717301181	128.032068250541300358236	0.000376247860074812874153077	4.24008937209880354402003	3.79908226478892618871441	0	0	0	0	0
92.1552445225208032297814	94.5516575264244494292143	0.802934914283410572366506	132.033070383399945058045	0.000419315104306555057941258	4.22606885227842710150981	3.80574304226971893427844	0	0	0	0	0
94.9318209269145256712363	97.4323930777673581360432	0.804713841718143307879529	136.034072516450692091894	0.000469746161088131981061616	4.20670755316256261835406	3.81720081821933288068749	0	0	0	0	0
97.7029561692061463418213	100.318362964748686749772	0.806716282899942793704895	140.035074649669098789673	0.000531195749525792491191334	4.1818915477139224634584	3.83311496286549369116869	0	0	0	0	0
100.467927156972294255866	103.210238932282408086394	0.808989595257258997662575	144.036076782983485600198	0.00060531189167904546604565	4.15162652017185784814046	3.85327843094499833398459	0	0	0	0	0
103.225864274002233855754	106.108823406623216101252	0.811582917403477988038674	148.037078916272150763689	0.00069130012184999748391101	4.11593476578887962347153	3.87775613089492843243988	0	0	0	0	0
105.975758332046396503756	109.01503900254095924538	0.814537535918606558915656	152.038081049377467479644	0.000785971535234585710893995	4.07515091075243063301059	3.90738193569124403481396	0	0	0	0	0
108.716493711589578197163	111.929892815292802765725	0.81787881557785935271454	156.039083182195980725737	0.000884860454618616632145589	4.02924242789142983411921	3.94339819623125142911135	0	0	0	0	0
111.446900713477020872233	114.854423048548014207881	0.821610560137094769750377	160.040085314365455815278	0.000980005371505632619233417	3.97771726589494623027576	3.98710984194790807322306	0	0	0	0	0
112.127752239841555592648	115.587186479794453930481	0.822602173147042536882623	161.040335847536084656895	0.00100271038954319281419347	3.96401411936113534650872	3.99926702972478276265633	0	0	0	0	0
112.807868557764507499996	116.320632345194738377359	0.823616195418903851432901	162.040586380706741920221	0.00102481152787998932435221	3.95001501857665582306822	4.01151797258679998492426	0	0	0	0	0
113.487232758407117216848	117.054774921633296003165	0.824652002987414145529499	163.040836913877399183548	0.00104626914097310304459232	3.93573737002616352853579	4.02348995479587667745136	0	0	0	0	0
114.165828359328202168399	117.78962799972370589785	0.825708937530212683242326	164.041087447048056446874	0.00106705406069935939024351	3.92121141375180792820743	4.03480940227569462308566	0	0	0	0	0
114.843639327584156717421	118.525204864261169745987	0.826786313942535211474194	165.041337980218713710201	0.00108714150490154377003138	3.90649849990089714779629	4.04510521471755435385376	0	0	0	0	0
115.520650100756313349848	119.26151827698919305476	0.827883417508410435203814	166.041588513389370973528	0.00110649884907590358336382	3.89166532023297184750277	4.0548851274658241905513	0	0	0	0	0
116.196845604394994211361	119.998580463039601795572	0.828999531042463377872309	167.041839046560028236854	0.00112515184738872669502341	3.87677919185372266142053	4.06670153854311067220806	0	0	0	0	0
116.872211243441725514458	120.736403121546373995443	0.830133954004340424148722	168.042089579730685500181	0.00114310761185159605844708	3.86190163443935841058874	4.08230761647413942228013	0	0	0	0	0
117.546732899909855518672	121.474997430630381245464	0.831285977538334885927895	169.042340112901314341798	0.00116034410085334152226699	3.84708312362073678869478	4.10140641837334474217869	0	0	0	0	0
118.220396943446885984486	122.214374040778068319923	0.832454887638396368032545	170.042590646071971605124	0.00117687218887329377199624	3.83237359820146794575635	4.1234742268482476035274	0	0	0	0	0
118.893190228856838075444	122.954543080335383820056	0.833639981148310837966164	171.042841179242600446742	0.00119270283518696897442912	3.81782369101368024288945	4.14798608364574228346555	0	0	0	0	0
119.56510008921087262479	123.695514165121593919139	0.83484056826885943980443	172.043091712413257710068	0.0012078517491365692044375	3.80348471838905455300051	4.17441578053433026695984	0	0	0	0	0
120.236114326204130975384	124.437296410593319251348	0.836055976452919402674979	173.043342245583886551685	0.00122233773104926733525655	3.78940866584846380860085	4.20223588927812841120613	0	0	0	0	0
120.906221198018570817112	125.17989844627831530488	0.837285553542965410578347	174.043592778754515393302	0.00123618274114093221194288	3.77564265147669742006542	4.2309178236992792676574	0	0	0	0	0
121.575409404898138632234	125.923328432247657815424	0.838528670633093220487808	175.043843311925172656629	0.00124941135013100683773257	3.76219012986513545726552	4.25993192695050737484053	0	0	0	0	0
122.243668072576156191644	126.667594077459426671339	0.839784725147022625968418	176.044093845095801498246	0.00126205160767148055409037	3.74903386023161910856061	4.28874757708421228130646	0	0	0	0	0
122.910986733297335149473	127.41270266016418588606	0.841053143726488428022492	177.044344378266458761573	0.00127413390414110160725469	3.73615706128010849340626	4.31683330428345168883197	0	0	0	0	0
123.577355304853711004398	128.15866104995322416471	0.842333384730911904902939	178.044594911437116024899	0.0012856912839426630490447	3.72354351640487069019514	4.34365691209855775412052	0	0	0	0	0
124.24276406756574431256	128.905475731473700307106	0.843624940988620064530323	179.044845444607744866516	0.00129675961615589234281198	3.71117783136038736913065	4.3686855956918657639676	0	0	0	0	0
124.90720363908889112281	129.653152829877257090629	0.844927342520302326889237	180.045095977778373708134	0.00130737760174738431792618	3.69905963357404310443144	4.39138604995295711574954	0	0	0	0	0
125.570664946376027160113	130.401698138555559580709	0.846240162001177353978676	181.045346510949002549751	0.00131759148066386993537746	3.68720997060695010461018	4.41122456127363804512242	0	0	0	0	0
126.23313919352125367368	131.151117150240963837859	0.847563017406142149567927	182.045597044119688234787	0.00132744608690439072282152	3.67565192811997443200767	4.42779963844774915315838	0	0	0	0	0
126.894617827910636265187	131.901415089265128699481	0.84889557728162101657432	183.045847577290317076404	0.001336997211735377203215	3.66440894880875722705582	4.44123583825129752966632	0	0	0	0	0
127.555092501008573435684	132.652596948172430302293	0.850237564709825699438284	184.046098110460945918021	0.00134629818264833363630761	3.65350477861486888642162	4.45178800814845931910213	0	0	0	0	0
128.214555028963303584533	133.404667524057629179879	0.8515887559416255303546	185.046348643631631603057	0.00135540199920139979063161	3.64296341268153600623236	4.45971072321740713562122	0	0	0	0	0
128.872997353431287592684	134.157631454266635273598	0.852948980300373804652736	186.046599176802260444674	0.00136436176206977243657859	3.63280944986190368339862	4.46525836679829524200613	0	0	0	0	0
129.530411502209489071902	134.911493251815784333303	0.854318120029571859141981	187.046849709972889286291	0.00137323016296238406205865	3.62308551745151286027635	4.468685204424120094302	0	0	0	0	0
130.186789549954937683651	135.666257340275734577517	0.855696109593649612001798	188.047100243143574971327	0.00138205888488264960409224	3.61385880836572903618276	4.47024545156826569325403	0	0	0	0	0
130.84212357947544091985	136.421928087696016973496	0.857082934195331214155544	189.047350776314289078073	0.00139089770465938952943852	3.60519831264306223062022	4.4701933354675782439358	0	0	0	0	0
131.496405644098302900602	137.17850983913436380135	0.858478628004874844137362	190.047601309484974763109	0.00139979473105762003415364	3.59717299851141136812771	4.46878315121707192503209	0	0	0	0	0
132.149627731176451561623	137.936006947749461915009	0.859883272186454217234086	191.047851842655660448145	0.00140879575489598601184538	3.58985016785725896681924	4.46626931287406936377238	0	0	0	0	0
132.80178172721997498229	138.694423804048796000643	0.861296991872464334782933	192.0481023758264029766	0.00141794287273657847875397	3.58326840982815086888991	4.46290639973809089013912	0	0	0	0	0
133.452859385453223239892	139.453764862624097986554	0.862719952482488894318635	193.048352908997060239926	0.00142727494051581374479021	3.57744144566400779083892	4.45894919753898211212118	0	0	0	0	0
134.102852294798509547036	140.214034667259682009899	0.864152360445610723260756	194.048603442167774346672	0.00143683416211068176390753	3.57238199098415654120231	4.45460821686190033830144	0	0	0	0	0
134.751751849165003704911	140.975237875385431607356	0.86559445650311928055487	195.048853975338516875127	0.00144664757744285494070469	3.5681025290975352248779	4.44990638319378639664592	0	0	0	0	0
135.399549224336766428678	141.737379275675607459561	0.867046507696720425428794	196.049104508509230981872	0.00145674056703857818934056	3.56461528105202729577172	4.44481733784765342676337	0	0	0	0	0
136.046235357956817324521	142.500463802716950567628	0.868508803891361536031468	197.049355041679945088617	0.00146713325285356428057115	3.5619321800837826508257	4.43931499261972106751273	0	0	0	0	0
136.691800933265625417334	143.264496548232813211143	0.869981651283438295330086	198.049605574850687617072	0.00147783821608093307586884	3.56006485117477700086397	4.43337354971291297545122	0	0	0	0	0
137.336236368110320427149	144.029482767639478879573	0.871465365439408334857774	199.049856108021401723818	0.00148886150602204844241305	3.55902374345321659276919	4.42696751443981195706101	0	0	0	0	0
137.979531809244178930385	144.795427881994555718848	0.872960263702094008131382	200.050106641192087408854	0.00150020036763191138597107	3.55880324187868124496958	4.4200717010217198676969	0	0	0	0	0
138.621677133514708657458	145.562337474078191235094	0.874466654403857623911733	201.050357174362858359018	0.0015118402514990695890279	3.55938358251494602058074	4.41266122956285933298659	0	0	0	0	0
139.262661956581666800048	146.33021727817390456039	0.875984830518664270293527	202.050607707533544044054	0.00152376187611709987095032	3.56074422676465962567249	4.40471151322702247910001	0	0	0	0	0
139.902475651290700398022	147.099073161902708761772	0.877515041349828162076108	203.050858240704286572509	0.00153590858994223644629074	3.56286435834325176941206	4.39619823388785935236456	0	0	0	0	0
140.541107372891787008484	147.868911102574912774799	0.879057539208126459406856	204.051108773874915414126	0.00154829925984378705475231	3.56572351180223767741495	4.38709730642071615847044	0	0	0	0	0
141.178546107994833391786	148.63973714426515471132	0.880612337919581156242543	205.051359307045828472837	0.00156059612456103491244519	3.56931190035735124155281	4.37738482433114928227269	0	0	0	0	0
141.814780689979357930497	149.411557382975530572367	0.882180043183564244202444	206.051609840215945723685	0.00157388364751784304296223	3.57362905992075496897087	4.36704267125407419314342	0	0	0	0	0
142.449799677877877002175	150.184378064657408913263	0.883759833500690206165018	207.051860373387199842909	0.00158505979167169195123699	3.57867455143235968506588	4.35609567364480820828021	0	0	0	0	0
143.083592318437865742453	150.958204793646132202412	0.88535209948374460342535	208.052110906557487624013	0.00159856717110755017739743	3.58444884692695975303423	4.34458703023416248356625	0	0	0	0	0
143.716147010634102798576	151.733043793530100629141	0.886956993825529727004664	209.052361439728485947853	0.00161050600207803700815445	3.59095136216861954281399	4.33256111247876329883866	0	0	0	0	0
144.347452544137524910184	152.508900890124152738281	0.888574511442893122392661	210.05261197289863162041	0.0016236090028630804655424	3.59817950283525656018924	4.32006176303651479031487	0	0	0	0	0
144.977497450224063868518	153.285782041908703376976	0.890204160467728988770375	211.052862506069061510061	0.00163481968561183512930746	3.60612086549785093581022	4.30713315368448323994244	0	0	0	0	0
145.606271228041947551901	154.063692345912585324186	0.89184458387007747859343	212.053113039239804038516	0.00164522773515748564274186	3.61476214764939118850862	4.2938182314194701660881	0	0	0	0	0
146.23376398873585912952	154.842636334367512063181	0.893495471330029267242878	213.05336357240958022885	0.00165552970156004311715059	3.62409084825334693036325	4.2801590732346372902839	0	0	0	0	0
146.859966306093610910466	155.622618101571703164154	0.895155203797802001552952	214.053614105580948034913	0.00166324763745502612367899	3.63409514696560798086011	4.266197214406542315146	0	0	0	0	0
147.484869896653037812939	156.403640764168187615724	0.896823763796399386905023	215.053864638751235816017	0.00167295797744620999836229	3.64476467128311920617989	4.25197258021848067954807	0	0	0	0	0
148.108465795709491885646	157.185707928243942888002	0.898501423714447966517582	216.054115171922006766181	0.00168154260797378357628062	3.65608792222927547754807	4.23752580029839798214653	0	0	0	0	0
148.730745368922271154588	157.96882287814128176251	0.900187835831343652337466	217.054365705092692451217	0.00169043397895900270391789	3.66803437914327412627813	4.22289705801693671105568	0	0	0	0	0
149.351699920838768775866	158.752988889865122246192	0.901883121292623823883616	218.054616238263349714543	0.00169929075542551728111862	3.68054113248268111036055	4.20812656086334424543338	0	0	0	0	0
149.971320711435936345879	159.538209217436616427221	0.903587286774075848505561	219.054866771433978556161	0.00170818391958596211936683	3.69354222033741663722139	4.19325455393899915179645	0	0	0	0	0
150.589598966889298026217	160.324487083892734062829	0.905300320059737040345738	220.055117304604607397778	0.00171701607953856261352954	3.70697168229741569334124	4.17832129981450339784033	0	0	0	0	0
151.206525937918797808379	161.111825635187074112764	0.907022108365153623132926	221.055367837775179395976	0.00172568061674345171740974	3.72076363926246056479386	4.16336700886001143118165	0	0	0	0	0
151.822092988562218351944	161.900227871136593194024	0.908752407804993445061825	222.055618370945666129046	0.00173402298099100261701	3.73485240916442773340123	4.14843172811775762198749	0	0	0	0	0
152.436291717294864156429	162.689696552446889654675	0.910490803192954500921985	223.055868904116096018697	0.00174185516257072711514275	3.74917266366503953989309	4.1335551902325153861284	0	0	0	0	0
153.049114107016151820062	163.480234087059102421335	0.912236674772622824214352	224.056119437286412221511	0.00174895641507543980926187	3.7636604667353887876402	4.11877662604058603079693	0	0	0	0	0
153.660552701484618864924	164.271842398181036060123	0.913989168015931108257632	225.056369970456586315777	0.00175507829990622114466059	3.77825528002224508838935	4.10413454433708224655675	0	0	0	0	0
154.270600804959144625172	165.064522776945437954055	0.915747168187692972551872	226.056620503626675144915	0.00175994912846116772012217	3.79289808908360015493599	4.08966648302811641713106	0	0	0	0	0
154.879252701224601196373	165.858275723016276970156	0.91750928080622451421533	227.056871036796621865506	0.00176328450447871373958642	3.8075311652400412043562	4.07540873664054004166246	0	0	0	0	0
155.486503880332122662367	166.653100782369648413805	0.919273841837218275152566	228.057121569966454899259	0.00176482916897925494470467	3.82209834162897621467891	4.06139607375363631547316	0	0	0	0	0
156.092351249727073536633	167.448996400112463334153	0.921038940846792497652018	229.057372103136174246174	0.00176434473959880965161784	3.83654948711681553774611	4.04766147493773864596278	0	0	0	0	0
156.696793333381663160253	168.245959785297429789352	0.922802431100123499163601	230.057622636305836749671	0.00176159751866676161230485	3.85086383681611454932181	4.03423588807950395107582	0	0	0	0	0
157.29983046637440224913	169.043986781845774203248	0.924561937239274045374771	231.05787316947532872291	0.00175636440606426994133493	3.86503377579778328865245	4.02114799102776032668771	0	0	0	0	0
157.901464982294015726438	169.843071747395498505284	0.926314868276518876832881	232.058123702644763852732	0.00174843761302222221523661	3.87905449743448960120418	4.00842396441162573950123	0	0	0	0	0
158.50170138955479615106	170.643207442788394700983	0.928058434797643050373495	233.058374235814142139134	0.00173762844923945852619596	3.89292614308000306522217	3.99608727958417908610045	0	0	0	0	0
159.100546533314059161057	171.444384934366496509028	0.929789670026426984250634	234.058624768983406738698	0.00172377124818938226753773	3.90665280377716417348211	3.98415850578706498552606	0	0	0	0	0
159.698009739673608464727	172.246593511173102797329	0.931505454810685917799162	235.058875302152614494844	0.00170672726099686854553394	3.92024162704297962633859	3.97265514057717750162624	0	0	0	0	0
160.294102938845270500678	173.049820619079611105917	0.933202546370717977985976	236.059125835321850672699	0.00168638828246742275215886	3.93370294767416384118519	3.96159146751718793666441	0	0	0	0	0
160.888840764139843031444	173.854051813656923286544	0.934877610461849695155934	237.059376368491058428845	0.00166267980370643801354968	3.94705039474353691630881	3.95097844486418736664746	0	0	0	0	0
161.482240624002429285611	174.659270733285723053996	0.936527256307323252570995	238.05962690166026618499	0.00163556356322000148728613	3.96030007925124216683344	3.94082362850482814664588	0	0	0	0	0
162.074322744586311273451	175.465459093756379616025	0.938148074575855361878496	239.059877434829530784555	0.00160504076759614947196575	3.97344093669631437393264	3.93113113195605956562417	0	0	0	0	0
162.665110180373318371494	176.272596705573477038342	0.939736677130174502536875	240.060127967998823805829	0.00157115271260872000139153	3.98642766266131909347337	3.92190162626350735664005	0	0	0	0	0
163.254628791643938257039	177.08066151421743938954	0.94128973790068071192394	241.06037850116823051394	0.00153398223805297764452127	3.9992159543616829786572	3.913132380950322453117	0	0	0	0	0
163.842907187583790573626	177.889629663644313950499	0.942804034554518111121979	242.06062903433775090889	0.00149365391886816965480445	4.01176332877633434748077	3.90481734715723804995946	0	0	0	0	0
164.429976634521580081127	178.699475582821548869106	0.944276490112426314382787	243.060879567507356568967	0.00145033379059092632293315	4.02401089487274088440927	3.89694728324911965344768	0	0	0	0	0
165.015870929285313195578	179.510172094788345020788	0.945704214072373705590735	244.061130100677047494173	0.00140422851605585949016919	4.03588837849121784273621	3.88950992253416538702027	0	0	0	0	0
165.600626238283126667739	180.321690547349447797387	0.947084541805025881266999	245.061380633846880527926	0.00135558290942829539824088	4.04732785010965123717597	3.88249018202056506154918	0	0	0	0	0
166.184280903945108320841	181.134000963849558729635	0.948415071569796763739646	246.061631167016855670227	0.00130467775944695255421757	4.05827093610272093826552	3.87587040986229602879121	0	0	0	0	0
166.766875220209072949729	181.947072212542508395927	0.949693699485822495631737	247.061881700186972921074	0.00125182672844397217988555	4.0686837591800033564482	3.86963066911243736001325	0	0	0	0	0
167.348451180367419510731	182.760872192000135783019	0.950918646552162849516776	248.062132233357232280468	0.00119736868118976939184828	4.07853865188852005019271	3.86374905358723097492657	0	0	0	0	0
167.929052199308159742941	183.575368031035225158121	0.952088496277592510885768	249.06238276652763374841	0.00114167731418003963635155	4.08780945322754885040695	3.85820203272474016031879	0	0	0	0	0
168.508722818189937697753	184.390526297447763681703	0.953202172935277758369921	250.062633299698205746608	0.00108510198475855160378523	4.09647180482690664860002	3.85296481693551751135374	0	0	0	0	0
169.087508379027553928609	185.20631322460948808839	0.95425911929176887582571	251.062883832868692479678	0.00102621645682875856607497	4.10452666106902963605307	3.84801175353608293505658	0	0	0	0	0
171.394713636966997682975	188.475075076042173805035	0.957924530208227320571268	255.063885967774268692665	0.000804867408613685114335268	4.13134267057327431160729	3.83053285849262703521845	0	0	0	0	0
173.691289754263237909981	191.751314586488092572836	0.960781026994394604656691	259.064888103363841764804	0.000622762221174794202913083	4.15135019737091415237273	3.81583966033555377350694	0	0	0	0	0
175.979586569481341484789	195.033342793885992705327	0.9630071437434170045222	263.065890238546387536189	0.000490361262374208110685625	4.16678804646976619352472	3.8032416727660276478673	0	0	0	0	0
178.261334537686735757234	198.319927646082533101435	0.964801872286031203529433	267.066892373070857047423	0.000407662932227880164381267	4.17853984752080975795252	3.79281759167495957640881	0	0	0	0	0
180.537635774216312256613	201.610287439578087287373	0.966346856082208494065355	271.067894506907464347023	0.000365898184296576940537082	4.18692694214480987113802	3.78506878365786736395648	0	0	0	0	0
182.809071797557606942064	204.904007789575558717843	0.967774083412828223238478	275.068896640070022385771	0.000348847207392106203709126	4.19230911798517880129111	3.78018639042174786624173	0	0	0	0	0
185.075905745262161872233	208.20089714422121573989	0.969143418254888810992043	279.069898772618842031079	0.000336622786119431611964042	4.19499454295396834169196	3.77925955073624653124398	0	0	0	0	0
187.33833113725947328021	211.500813380700492416508	0.970438938222099700681156	283.070900904750033078017	0.000311014368770979763786921	4.1947457703303978604481	3.78496232042263969219675	0	0	0	0	0
189.596697025517869406031	214.803509221108299698244	0.971588156068119879194001	287.071903036981382228987	0.000263619661404741723563505	4.1906166897638916779556	3.79846199653245486516084	0	0	0	0	0
191.851578008639364725241	218.10858540527672744247	0.972548936557739107655607	291.072905169372859290888	0.000217372994344135938215787	4.18171017747702844502555	3.81784037634745310185735	0	0	0	0	0
194.103643040481244952389	221.415581088563953926496	0.97327520742629647365618	295.073907301639223987877	0.000142992180781972795305598	4.16766697083179771254891	3.84076423547267697955476	0	0	0	0	0
196.353812473370254565452	224.72386695249096533189	0.973690785927469604210671	299.074909434447420153447	6.48483628219392947266558e-05	4.14853398956637153816018	3.86459892197940702018855	0	0	0	0	0
198.603109124594482182147	228.032746312729045712331	0.973807348860797894474217	303.075911567133573498722	-7.57226765365723042546615e-06	4.12506486462191190867088	3.88667028411144555022361	0	0	0	0	0
200.85246614043950330597	231.341584636378229333786	0.973664369961540043796333	307.076913699747478858626	-6.41479128429733782418287e-05	4.09904498859938648536172	3.90587777911776257155907	0	0	0	0	0
203.102616664779020538845	234.649883375127103590785	0.973343997255757598097148	311.077915832247981597902	-9.71766846944423576129882e-05	4.07312809580606405290837	3.92266069434288100481467	0	0	0	0	0
205.353979858133470770554	237.957356977120099372769	0.972951014127805824394102	315.078917964500703874364	-9.17755297471040744653956e-05	4.049267233554210143609	3.93788142243688543686631	0	0	0	0	0
207.606607548983390643116	241.263969499139477647986	0.972579082196357469491943	319.07992009757907680978	-9.5883958106302293283689e-05	4.02800009778253009784521	3.95284156103244743718506	0	0	0	0	0
209.860587177762596411412	244.56966059171693927965	0.972104409866579644017293	323.080922230520741322835	-0.000144978240698945346886378	4.00901841342570275372736	3.96828619461369314080912	0	0	0	0	0
212.116452999778715593493	247.874064753683541084683	0.971439846625596237217337	327.081924362781080617424	-0.000188467212022823095906796	3.99233573503935312842827	3.98339008694425933398975	0	0	0	0	0
214.374709808231585839167	251.176835330885523944744	0.970684698103848164763008	331.082926494656078375556	-0.000187741951012068551034664	3.97810409615500404356681	3.997242182288272438484	0	0	0	0	0
216.635364364602480691246	254.477965204162956069922	0.970015071532922656949438	335.083928626902775249619	-0.000138184881901064454245293	3.96614392731025500182795	4.00953212003571834998183	0	0	0	0	0
218.897896291116211386907	257.777808695206317679549	0.969548757859028387251499	339.084930760696011020627	-9.86671947161325228053963e-05	3.95591297500112792917548	4.02056794442437404057955	0	0	0	0	0
221.161981749557583043497	261.076586452183050823805	0.968989724801092355832566	343.085932894205711818358	-0.000193137537885940992199441	3.94732586079827285630017	4.03040755279227180807311	0	0	0	0	0
223.428462135559527723672	264.373719099452614500478	0.968118182394735904416905	347.086935024669969607203	-0.000243430276528320985391166	3.94170453060150105528692	4.03769803714714470288527	0	0	0	0	0
225.697845564517280081418	267.668854308513687101367	0.967319662935347324150825	351.087937155007239198312	-0.000150882866380699627670975	3.93930969326210389525045	4.04149460806751203989506	0	0	0	0	0
